series_id	year	period	value	footnote_codes
CUSR0000SAG      	1967	M01	        34.5	          
CUSR0000SAG      	1967	M02	        34.5	          
CUSR0000SAG      	1967	M03	        34.6	          
CUSR0000SAG      	1967	M04	        34.6	          
CUSR0000SAG      	1967	M05	        34.7	          
CUSR0000SAG      	1967	M06	        34.8	          
CUSR0000SAG      	1967	M07	        35.0	          
CUSR0000SAG      	1967	M08	        35.3	          
CUSR0000SAG      	1967	M09	        35.5	          
CUSR0000SAG      	1967	M10	        35.6	          
CUSR0000SAG      	1967	M11	        35.8	          
CUSR0000SAG      	1967	M12	        35.9	          
CUSR0000SAG      	1968	M01	        36.1	          
CUSR0000SAG      	1968	M02	        36.1	          
CUSR0000SAG      	1968	M03	        36.4	          
CUSR0000SAG      	1968	M04	        36.5	          
CUSR0000SAG      	1968	M05	        36.6	          
CUSR0000SAG      	1968	M06	        36.9	          
CUSR0000SAG      	1968	M07	        37.0	          
CUSR0000SAG      	1968	M08	        37.1	          
CUSR0000SAG      	1968	M09	        37.3	          
CUSR0000SAG      	1968	M10	        37.4	          
CUSR0000SAG      	1968	M11	        37.6	          
CUSR0000SAG      	1968	M12	        37.7	          
CUSR0000SAG      	1969	M01	        37.8	          
CUSR0000SAG      	1969	M02	        37.9	          
CUSR0000SAG      	1969	M03	        38.0	          
CUSR0000SAG      	1969	M04	        38.1	          
CUSR0000SAG      	1969	M05	        38.2	          
CUSR0000SAG      	1969	M06	        38.5	          
CUSR0000SAG      	1969	M07	        38.8	          
CUSR0000SAG      	1969	M08	        39.1	          
CUSR0000SAG      	1969	M09	        39.3	          
CUSR0000SAG      	1969	M10	        39.4	          
CUSR0000SAG      	1969	M11	        39.7	          
CUSR0000SAG      	1969	M12	        39.8	          
CUSR0000SAG      	1970	M01	        39.9	          
CUSR0000SAG      	1970	M02	        40.0	          
CUSR0000SAG      	1970	M03	        40.2	          
CUSR0000SAG      	1970	M04	        40.5	          
CUSR0000SAG      	1970	M05	        40.7	          
CUSR0000SAG      	1970	M06	        40.9	          
CUSR0000SAG      	1970	M07	        41.2	          
CUSR0000SAG      	1970	M08	        41.4	          
CUSR0000SAG      	1970	M09	        41.5	          
CUSR0000SAG      	1970	M10	        41.6	          
CUSR0000SAG      	1970	M11	        41.8	          
CUSR0000SAG      	1970	M12	        41.9	          
CUSR0000SAG      	1971	M01	        42.2	          
CUSR0000SAG      	1971	M02	        42.2	          
CUSR0000SAG      	1971	M03	        42.3	          
CUSR0000SAG      	1971	M04	        42.4	          
CUSR0000SAG      	1971	M05	        42.6	          
CUSR0000SAG      	1971	M06	        42.7	          
CUSR0000SAG      	1971	M07	        43.0	          
CUSR0000SAG      	1971	M08	        43.2	          
CUSR0000SAG      	1971	M09	        43.5	          
CUSR0000SAG      	1971	M10	        43.5	          
CUSR0000SAG      	1971	M11	        43.6	          
CUSR0000SAG      	1971	M12	        43.7	          
CUSR0000SAG      	1972	M01	        43.9	          
CUSR0000SAG      	1972	M02	        44.1	          
CUSR0000SAG      	1972	M03	        44.3	          
CUSR0000SAG      	1972	M04	        44.4	          
CUSR0000SAG      	1972	M05	        44.6	          
CUSR0000SAG      	1972	M06	        44.8	          
CUSR0000SAG      	1972	M07	        44.8	          
CUSR0000SAG      	1972	M08	        44.9	          
CUSR0000SAG      	1972	M09	        45.0	          
CUSR0000SAG      	1972	M10	        45.1	          
CUSR0000SAG      	1972	M11	        45.2	          
CUSR0000SAG      	1972	M12	        45.3	          
CUSR0000SAG      	1973	M01	        45.3	          
CUSR0000SAG      	1973	M02	        45.5	          
CUSR0000SAG      	1973	M03	        45.8	          
CUSR0000SAG      	1973	M04	        46.1	          
CUSR0000SAG      	1973	M05	        46.2	          
CUSR0000SAG      	1973	M06	        46.4	          
CUSR0000SAG      	1973	M07	        46.6	          
CUSR0000SAG      	1973	M08	        46.7	          
CUSR0000SAG      	1973	M09	        46.9	          
CUSR0000SAG      	1973	M10	        47.1	          
CUSR0000SAG      	1973	M11	        47.3	          
CUSR0000SAG      	1973	M12	        47.5	          
CUSR0000SAG      	1974	M01	        47.6	          
CUSR0000SAG      	1974	M02	        47.9	          
CUSR0000SAG      	1974	M03	        48.2	          
CUSR0000SAG      	1974	M04	        48.4	          
CUSR0000SAG      	1974	M05	        48.9	          
CUSR0000SAG      	1974	M06	        49.5	          
CUSR0000SAG      	1974	M07	        50.0	          
CUSR0000SAG      	1974	M08	        50.5	          
CUSR0000SAG      	1974	M09	        50.9	          
CUSR0000SAG      	1974	M10	        51.4	          
CUSR0000SAG      	1974	M11	        51.8	          
CUSR0000SAG      	1974	M12	        52.3	          
CUSR0000SAG      	1975	M01	        52.7	          
CUSR0000SAG      	1975	M02	        53.0	          
CUSR0000SAG      	1975	M03	        53.3	          
CUSR0000SAG      	1975	M04	        53.5	          
CUSR0000SAG      	1975	M05	        53.7	          
CUSR0000SAG      	1975	M06	        53.8	          
CUSR0000SAG      	1975	M07	        54.1	          
CUSR0000SAG      	1975	M08	        54.2	          
CUSR0000SAG      	1975	M09	        54.3	          
CUSR0000SAG      	1975	M10	        54.6	          
CUSR0000SAG      	1975	M11	        54.8	          
CUSR0000SAG      	1975	M12	        55.3	          
CUSR0000SAG      	1976	M01	        55.6	          
CUSR0000SAG      	1976	M02	        56.1	          
CUSR0000SAG      	1976	M03	        56.2	          
CUSR0000SAG      	1976	M04	        56.5	          
CUSR0000SAG      	1976	M05	        56.7	          
CUSR0000SAG      	1976	M06	        56.9	          
CUSR0000SAG      	1976	M07	        57.1	          
CUSR0000SAG      	1976	M08	        57.3	          
CUSR0000SAG      	1976	M09	        57.5	          
CUSR0000SAG      	1976	M10	        57.8	          
CUSR0000SAG      	1976	M11	        58.2	          
CUSR0000SAG      	1976	M12	        58.5	          
CUSR0000SAG      	1977	M01	        58.9	          
CUSR0000SAG      	1977	M02	        59.1	          
CUSR0000SAG      	1977	M03	        59.3	          
CUSR0000SAG      	1977	M04	        59.6	          
CUSR0000SAG      	1977	M05	        59.8	          
CUSR0000SAG      	1977	M06	        60.2	          
CUSR0000SAG      	1977	M07	        60.5	          
CUSR0000SAG      	1977	M08	        60.6	          
CUSR0000SAG      	1977	M09	        60.9	          
CUSR0000SAG      	1977	M10	        61.5	          
CUSR0000SAG      	1977	M11	        62.0	          
CUSR0000SAG      	1977	M12	        62.2	          
CUSR0000SAG      	1978	M01	        62.5	          
CUSR0000SAG      	1978	M02	        62.7	          
CUSR0000SAG      	1978	M03	        62.9	          
CUSR0000SAG      	1978	M04	        63.2	          
CUSR0000SAG      	1978	M05	        63.6	          
CUSR0000SAG      	1978	M06	        63.9	          
CUSR0000SAG      	1978	M07	        64.7	          
CUSR0000SAG      	1978	M08	        65.1	          
CUSR0000SAG      	1978	M09	        65.5	          
CUSR0000SAG      	1978	M10	        65.7	          
CUSR0000SAG      	1978	M11	        66.0	          
CUSR0000SAG      	1978	M12	        66.2	          
CUSR0000SAG      	1979	M01	        66.7	          
CUSR0000SAG      	1979	M02	        67.2	          
CUSR0000SAG      	1979	M03	        67.7	          
CUSR0000SAG      	1979	M04	        68.0	          
CUSR0000SAG      	1979	M05	        68.4	          
CUSR0000SAG      	1979	M06	        68.7	          
CUSR0000SAG      	1979	M07	        69.1	          
CUSR0000SAG      	1979	M08	        69.8	          
CUSR0000SAG      	1979	M09	        70.2	          
CUSR0000SAG      	1979	M10	        70.4	          
CUSR0000SAG      	1979	M11	        70.8	          
CUSR0000SAG      	1979	M12	        71.3	          
CUSR0000SAG      	1980	M01	        72.2	          
CUSR0000SAG      	1980	M02	        72.9	          
CUSR0000SAG      	1980	M03	        73.4	          
CUSR0000SAG      	1980	M04	        73.8	          
CUSR0000SAG      	1980	M05	        74.5	          
CUSR0000SAG      	1980	M06	        75.1	          
CUSR0000SAG      	1980	M07	        75.6	          
CUSR0000SAG      	1980	M08	        76.0	          
CUSR0000SAG      	1980	M09	        76.8	          
CUSR0000SAG      	1980	M10	        77.1	          
CUSR0000SAG      	1980	M11	        77.7	          
CUSR0000SAG      	1980	M12	        78.6	          
CUSR0000SAG      	1981	M01	        79.2	          
CUSR0000SAG      	1981	M02	        79.7	          
CUSR0000SAG      	1981	M03	        80.3	          
CUSR0000SAG      	1981	M04	        80.9	          
CUSR0000SAG      	1981	M05	        81.9	          
CUSR0000SAG      	1981	M06	        82.5	          
CUSR0000SAG      	1981	M07	        83.0	          
CUSR0000SAG      	1981	M08	        83.5	          
CUSR0000SAG      	1981	M09	        84.5	          
CUSR0000SAG      	1981	M10	        85.3	          
CUSR0000SAG      	1981	M11	        85.7	          
CUSR0000SAG      	1981	M12	        86.3	          
CUSR0000SAG      	1982	M01	        86.9	          
CUSR0000SAG      	1982	M02	        87.7	          
CUSR0000SAG      	1982	M03	        88.6	          
CUSR0000SAG      	1982	M04	        89.3	          
CUSR0000SAG      	1982	M05	        89.9	          
CUSR0000SAG      	1982	M06	        90.4	          
CUSR0000SAG      	1982	M07	        91.1	          
CUSR0000SAG      	1982	M08	        91.6	          
CUSR0000SAG      	1982	M09	        92.8	          
CUSR0000SAG      	1982	M10	        94.3	          
CUSR0000SAG      	1982	M11	        95.5	          
CUSR0000SAG      	1982	M12	        96.7	          
CUSR0000SAG      	1983	M01	        97.9	          
CUSR0000SAG      	1983	M02	        98.7	          
CUSR0000SAG      	1983	M03	        99.0	          
CUSR0000SAG      	1983	M04	        99.7	          
CUSR0000SAG      	1983	M05	       100.0	          
CUSR0000SAG      	1983	M06	       100.6	          
CUSR0000SAG      	1983	M07	       101.8	          
CUSR0000SAG      	1983	M08	       102.5	          
CUSR0000SAG      	1983	M09	       102.5	          
CUSR0000SAG      	1983	M10	       103.3	          
CUSR0000SAG      	1983	M11	       104.0	          
CUSR0000SAG      	1983	M12	       104.4	          
CUSR0000SAG      	1984	M01	       105.2	          
CUSR0000SAG      	1984	M02	       105.7	          
CUSR0000SAG      	1984	M03	       106.2	          
CUSR0000SAG      	1984	M04	       106.6	          
CUSR0000SAG      	1984	M05	       106.9	          
CUSR0000SAG      	1984	M06	       107.6	          
CUSR0000SAG      	1984	M07	       108.5	          
CUSR0000SAG      	1984	M08	       108.9	          
CUSR0000SAG      	1984	M09	       109.6	          
CUSR0000SAG      	1984	M10	       110.0	          
CUSR0000SAG      	1984	M11	       110.4	          
CUSR0000SAG      	1984	M12	       110.8	          
CUSR0000SAG      	1985	M01	       111.7	          
CUSR0000SAG      	1985	M02	       112.4	          
CUSR0000SAG      	1985	M03	       112.8	          
CUSR0000SAG      	1985	M04	       113.2	          
CUSR0000SAG      	1985	M05	       113.7	          
CUSR0000SAG      	1985	M06	       114.1	          
CUSR0000SAG      	1985	M07	       115.0	          
CUSR0000SAG      	1985	M08	       115.4	          
CUSR0000SAG      	1985	M09	       116.2	          
CUSR0000SAG      	1985	M10	       116.6	          
CUSR0000SAG      	1985	M11	       117.1	          
CUSR0000SAG      	1985	M12	       117.8	          
CUSR0000SAG      	1986	M01	       118.8	          
CUSR0000SAG      	1986	M02	       119.3	          
CUSR0000SAG      	1986	M03	       119.8	          
CUSR0000SAG      	1986	M04	       120.2	          
CUSR0000SAG      	1986	M05	       120.6	          
CUSR0000SAG      	1986	M06	       120.9	          
CUSR0000SAG      	1986	M07	       121.9	          
CUSR0000SAG      	1986	M08	       122.5	          
CUSR0000SAG      	1986	M09	       123.3	          
CUSR0000SAG      	1986	M10	       123.6	          
CUSR0000SAG      	1986	M11	       123.9	          
CUSR0000SAG      	1986	M12	       124.3	          
CUSR0000SAG      	1987	M01	       125.2	          
CUSR0000SAG      	1987	M02	       125.8	          
CUSR0000SAG      	1987	M03	       126.3	          
CUSR0000SAG      	1987	M04	       126.9	          
CUSR0000SAG      	1987	M05	       127.5	          
CUSR0000SAG      	1987	M06	       128.0	          
CUSR0000SAG      	1987	M07	       128.7	          
CUSR0000SAG      	1987	M08	       128.9	          
CUSR0000SAG      	1987	M09	       130.0	          
CUSR0000SAG      	1987	M10	       130.7	          
CUSR0000SAG      	1987	M11	       131.4	          
CUSR0000SAG      	1987	M12	       132.1	          
CUSR0000SAG      	1988	M01	       132.8	          
CUSR0000SAG      	1988	M02	       133.8	          
CUSR0000SAG      	1988	M03	       134.6	          
CUSR0000SAG      	1988	M04	       135.2	          
CUSR0000SAG      	1988	M05	       135.9	          
CUSR0000SAG      	1988	M06	       136.5	          
CUSR0000SAG      	1988	M07	       137.3	          
CUSR0000SAG      	1988	M08	       138.3	          
CUSR0000SAG      	1988	M09	       138.7	          
CUSR0000SAG      	1988	M10	       139.6	          
CUSR0000SAG      	1988	M11	       140.4	          
CUSR0000SAG      	1988	M12	       141.1	          
CUSR0000SAG      	1989	M01	       142.8	          
CUSR0000SAG      	1989	M02	       143.6	          
CUSR0000SAG      	1989	M03	       144.4	          
CUSR0000SAG      	1989	M04	       145.2	          
CUSR0000SAG      	1989	M05	       146.1	          
CUSR0000SAG      	1989	M06	       147.2	          
CUSR0000SAG      	1989	M07	       148.2	          
CUSR0000SAG      	1989	M08	       149.3	          
CUSR0000SAG      	1989	M09	       150.1	          
CUSR0000SAG      	1989	M10	       150.9	          
CUSR0000SAG      	1989	M11	       151.6	          
CUSR0000SAG      	1989	M12	       152.8	          
CUSR0000SAG      	1990	M01	       153.5	          
CUSR0000SAG      	1990	M02	       154.3	          
CUSR0000SAG      	1990	M03	       155.2	          
CUSR0000SAG      	1990	M04	       156.2	          
CUSR0000SAG      	1990	M05	       157.2	          
CUSR0000SAG      	1990	M06	       158.6	          
CUSR0000SAG      	1990	M07	       160.2	          
CUSR0000SAG      	1990	M08	       161.0	          
CUSR0000SAG      	1990	M09	       161.5	          
CUSR0000SAG      	1990	M10	       162.3	          
CUSR0000SAG      	1990	M11	       163.4	          
CUSR0000SAG      	1990	M12	       164.4	          
CUSR0000SAG      	1991	M01	       165.9	          
CUSR0000SAG      	1991	M02	       166.9	          
CUSR0000SAG      	1991	M03	       167.9	          
CUSR0000SAG      	1991	M04	       169.2	          
CUSR0000SAG      	1991	M05	       169.7	          
CUSR0000SAG      	1991	M06	       170.9	          
CUSR0000SAG      	1991	M07	       171.9	          
CUSR0000SAG      	1991	M08	       172.8	          
CUSR0000SAG      	1991	M09	       174.7	          
CUSR0000SAG      	1991	M10	       175.4	          
CUSR0000SAG      	1991	M11	       176.5	          
CUSR0000SAG      	1991	M12	       177.4	          
CUSR0000SAG      	1992	M01	       177.9	          
CUSR0000SAG      	1992	M02	       179.0	          
CUSR0000SAG      	1992	M03	       179.8	          
CUSR0000SAG      	1992	M04	       180.7	          
CUSR0000SAG      	1992	M05	       182.1	          
CUSR0000SAG      	1992	M06	       182.4	          
CUSR0000SAG      	1992	M07	       183.6	          
CUSR0000SAG      	1992	M08	       184.4	          
CUSR0000SAG      	1992	M09	       185.8	          
CUSR0000SAG      	1992	M10	       186.9	          
CUSR0000SAG      	1992	M11	       187.3	          
CUSR0000SAG      	1992	M12	       189.0	          
CUSR0000SAG      	1993	M01	       190.3	          
CUSR0000SAG      	1993	M02	       191.1	          
CUSR0000SAG      	1993	M03	       192.2	          
CUSR0000SAG      	1993	M04	       192.9	          
CUSR0000SAG      	1993	M05	       193.9	          
CUSR0000SAG      	1993	M06	       194.1	          
CUSR0000SAG      	1993	M07	       194.9	          
CUSR0000SAG      	1993	M08	       193.8	          
CUSR0000SAG      	1993	M09	       191.9	          
CUSR0000SAG      	1993	M10	       192.4	          
CUSR0000SAG      	1993	M11	       193.1	          
CUSR0000SAG      	1993	M12	       194.0	          
CUSR0000SAG      	1994	M01	       194.6	          
CUSR0000SAG      	1994	M02	       195.0	          
CUSR0000SAG      	1994	M03	       195.6	          
CUSR0000SAG      	1994	M04	       196.8	          
CUSR0000SAG      	1994	M05	       197.6	          
CUSR0000SAG      	1994	M06	       198.7	          
CUSR0000SAG      	1994	M07	       199.3	          
CUSR0000SAG      	1994	M08	       199.8	          
CUSR0000SAG      	1994	M09	       200.1	          
CUSR0000SAG      	1994	M10	       200.8	          
CUSR0000SAG      	1994	M11	       201.5	          
CUSR0000SAG      	1994	M12	       202.3	          
CUSR0000SAG      	1995	M01	       202.6	          
CUSR0000SAG      	1995	M02	       204.0	          
CUSR0000SAG      	1995	M03	       204.2	          
CUSR0000SAG      	1995	M04	       204.7	          
CUSR0000SAG      	1995	M05	       205.7	          
CUSR0000SAG      	1995	M06	       206.4	          
CUSR0000SAG      	1995	M07	       207.0	          
CUSR0000SAG      	1995	M08	       208.0	          
CUSR0000SAG      	1995	M09	       208.9	          
CUSR0000SAG      	1995	M10	       209.6	          
CUSR0000SAG      	1995	M11	       210.4	          
CUSR0000SAG      	1995	M12	       210.8	          
CUSR0000SAG      	1996	M01	       211.7	          
CUSR0000SAG      	1996	M02	       212.5	          
CUSR0000SAG      	1996	M03	       213.1	          
CUSR0000SAG      	1996	M04	       213.7	          
CUSR0000SAG      	1996	M05	       214.9	          
CUSR0000SAG      	1996	M06	       215.1	          
CUSR0000SAG      	1996	M07	       215.8	          
CUSR0000SAG      	1996	M08	       216.4	          
CUSR0000SAG      	1996	M09	       217.0	          
CUSR0000SAG      	1996	M10	       217.6	          
CUSR0000SAG      	1996	M11	       218.5	          
CUSR0000SAG      	1996	M12	       218.4	          
CUSR0000SAG      	1997	M01	       219.7	          
CUSR0000SAG      	1997	M02	       220.5	          
CUSR0000SAG      	1997	M03	       221.5	          
CUSR0000SAG      	1997	M04	       223.1	          
CUSR0000SAG      	1997	M05	       223.9	          
CUSR0000SAG      	1997	M06	       224.2	          
CUSR0000SAG      	1997	M07	       224.8	          
CUSR0000SAG      	1997	M08	       225.9	          
CUSR0000SAG      	1997	M09	       226.8	          
CUSR0000SAG      	1997	M10	       228.3	          
CUSR0000SAG      	1997	M11	       229.2	          
CUSR0000SAG      	1997	M12	       229.8	          
CUSR0000SAG      	1998	M01	       231.3	          
CUSR0000SAG      	1998	M02	       233.1	          
CUSR0000SAG      	1998	M03	       232.4	          
CUSR0000SAG      	1998	M04	       234.7	          
CUSR0000SAG      	1998	M05	       236.7	          
CUSR0000SAG      	1998	M06	       236.4	          
CUSR0000SAG      	1998	M07	       237.8	          
CUSR0000SAG      	1998	M08	       238.0	          
CUSR0000SAG      	1998	M09	       240.4	          
CUSR0000SAG      	1998	M10	       241.3	          
CUSR0000SAG      	1998	M11	       240.5	          
CUSR0000SAG      	1998	M12	       250.3	          
CUSR0000SAG      	1999	M01	       255.5	          
CUSR0000SAG      	1999	M02	       254.9	          
CUSR0000SAG      	1999	M03	       253.1	          
CUSR0000SAG      	1999	M04	       255.9	          
CUSR0000SAG      	1999	M05	       255.6	          
CUSR0000SAG      	1999	M06	       255.7	          
CUSR0000SAG      	1999	M07	       258.3	          
CUSR0000SAG      	1999	M08	       257.7	          
CUSR0000SAG      	1999	M09	       262.7	          
CUSR0000SAG      	1999	M10	       263.2	          
CUSR0000SAG      	1999	M11	       263.0	          
CUSR0000SAG      	1999	M12	       263.3	          
CUSR0000SAG      	2000	M01	       264.8	          
CUSR0000SAG      	2000	M02	       266.7	          
CUSR0000SAG      	2000	M03	       267.8	          
CUSR0000SAG      	2000	M04	       271.7	          
CUSR0000SAG      	2000	M05	       270.0	          
CUSR0000SAG      	2000	M06	       269.5	          
CUSR0000SAG      	2000	M07	       272.3	          
CUSR0000SAG      	2000	M08	       271.7	          
CUSR0000SAG      	2000	M09	       274.8	          
CUSR0000SAG      	2000	M10	       273.0	          
CUSR0000SAG      	2000	M11	       276.3	          
CUSR0000SAG      	2000	M12	       274.5	          
CUSR0000SAG      	2001	M01	       276.0	          
CUSR0000SAG      	2001	M02	       277.2	          
CUSR0000SAG      	2001	M03	       277.4	          
CUSR0000SAG      	2001	M04	       281.1	          
CUSR0000SAG      	2001	M05	       279.9	          
CUSR0000SAG      	2001	M06	       281.1	          
CUSR0000SAG      	2001	M07	       285.9	          
CUSR0000SAG      	2001	M08	       283.4	          
CUSR0000SAG      	2001	M09	       287.9	          
CUSR0000SAG      	2001	M10	       285.6	          
CUSR0000SAG      	2001	M11	       289.3	          
CUSR0000SAG      	2001	M12	       286.8	          
CUSR0000SAG      	2002	M01	       287.5	          
CUSR0000SAG      	2002	M02	       290.1	          
CUSR0000SAG      	2002	M03	       288.2	          
CUSR0000SAG      	2002	M04	       292.5	          
CUSR0000SAG      	2002	M05	       291.3	          
CUSR0000SAG      	2002	M06	       294.4	          
CUSR0000SAG      	2002	M07	       294.5	          
CUSR0000SAG      	2002	M08	       296.1	          
CUSR0000SAG      	2002	M09	       297.2	          
CUSR0000SAG      	2002	M10	       295.4	          
CUSR0000SAG      	2002	M11	       295.7	          
CUSR0000SAG      	2002	M12	       296.0	          
CUSR0000SAG      	2003	M01	       296.7	          
CUSR0000SAG      	2003	M02	       297.4	          
CUSR0000SAG      	2003	M03	       297.1	          
CUSR0000SAG      	2003	M04	       297.7	          
CUSR0000SAG      	2003	M05	       297.8	          
CUSR0000SAG      	2003	M06	       298.0	          
CUSR0000SAG      	2003	M07	       299.1	          
CUSR0000SAG      	2003	M08	       299.8	          
CUSR0000SAG      	2003	M09	       300.2	          
CUSR0000SAG      	2003	M10	       300.3	          
CUSR0000SAG      	2003	M11	       300.2	          
CUSR0000SAG      	2003	M12	       300.6	          
CUSR0000SAG      	2004	M01	       301.7	          
CUSR0000SAG      	2004	M02	       302.0	          
CUSR0000SAG      	2004	M03	       302.7	          
CUSR0000SAG      	2004	M04	       303.2	          
CUSR0000SAG      	2004	M05	       303.4	          
CUSR0000SAG      	2004	M06	       303.8	          
CUSR0000SAG      	2004	M07	       305.1	          
CUSR0000SAG      	2004	M08	       305.9	          
CUSR0000SAG      	2004	M09	       306.5	          
CUSR0000SAG      	2004	M10	       306.9	          
CUSR0000SAG      	2004	M11	       307.4	          
CUSR0000SAG      	2004	M12	       308.2	          
CUSR0000SAG      	2005	M01	       309.6	          
CUSR0000SAG      	2005	M02	       310.5	          
CUSR0000SAG      	2005	M03	       310.9	          
CUSR0000SAG      	2005	M04	       311.2	          
CUSR0000SAG      	2005	M05	       312.1	          
CUSR0000SAG      	2005	M06	       312.2	          
CUSR0000SAG      	2005	M07	       314.0	          
CUSR0000SAG      	2005	M08	       314.9	          
CUSR0000SAG      	2005	M09	       315.2	          
CUSR0000SAG      	2005	M10	       315.4	          
CUSR0000SAG      	2005	M11	       316.5	          
CUSR0000SAG      	2005	M12	       317.6	          
CUSR0000SAG      	2006	M01	       318.4	          
CUSR0000SAG      	2006	M02	       318.9	          
CUSR0000SAG      	2006	M03	       319.7	          
CUSR0000SAG      	2006	M04	       319.6	          
CUSR0000SAG      	2006	M05	       319.9	          
CUSR0000SAG      	2006	M06	       321.3	          
CUSR0000SAG      	2006	M07	       321.4	          
CUSR0000SAG      	2006	M08	       322.2	          
CUSR0000SAG      	2006	M09	       323.6	          
CUSR0000SAG      	2006	M10	       324.3	          
CUSR0000SAG      	2006	M11	       324.6	          
CUSR0000SAG      	2006	M12	       326.9	          
CUSR0000SAG      	2007	M01	     329.324	          
CUSR0000SAG      	2007	M02	     330.358	          
CUSR0000SAG      	2007	M03	     330.746	          
CUSR0000SAG      	2007	M04	     331.238	          
CUSR0000SAG      	2007	M05	     332.370	          
CUSR0000SAG      	2007	M06	     333.240	          
CUSR0000SAG      	2007	M07	     333.636	          
CUSR0000SAG      	2007	M08	     334.011	          
CUSR0000SAG      	2007	M09	     335.072	          
CUSR0000SAG      	2007	M10	     335.718	          
CUSR0000SAG      	2007	M11	     336.539	          
CUSR0000SAG      	2007	M12	     337.628	          
CUSR0000SAG      	2008	M01	     339.214	          
CUSR0000SAG      	2008	M02	     340.205	          
CUSR0000SAG      	2008	M03	     341.433	          
CUSR0000SAG      	2008	M04	     342.819	          
CUSR0000SAG      	2008	M05	     344.316	          
CUSR0000SAG      	2008	M06	     345.724	          
CUSR0000SAG      	2008	M07	     347.013	          
CUSR0000SAG      	2008	M08	     347.691	          
CUSR0000SAG      	2008	M09	     348.427	          
CUSR0000SAG      	2008	M10	     349.266	          
CUSR0000SAG      	2008	M11	     349.164	          
CUSR0000SAG      	2008	M12	     349.221	          
CUSR0000SAG      	2009	M01	     350.554	          
CUSR0000SAG      	2009	M02	     351.351	          
CUSR0000SAG      	2009	M03	     360.757	          
CUSR0000SAG      	2009	M04	     369.865	          
CUSR0000SAG      	2009	M05	     369.539	          
CUSR0000SAG      	2009	M06	     370.441	          
CUSR0000SAG      	2009	M07	     373.032	          
CUSR0000SAG      	2009	M08	     373.331	          
CUSR0000SAG      	2009	M09	     374.470	          
CUSR0000SAG      	2009	M10	     375.476	          
CUSR0000SAG      	2009	M11	     376.742	          
CUSR0000SAG      	2009	M12	     377.436	          
CUSR0000SAG      	2010	M01	     377.727	          
CUSR0000SAG      	2010	M02	     378.029	          
CUSR0000SAG      	2010	M03	     378.614	          
CUSR0000SAG      	2010	M04	     378.758	          
CUSR0000SAG      	2010	M05	     380.191	          
CUSR0000SAG      	2010	M06	     381.100	          
CUSR0000SAG      	2010	M07	     382.831	          
CUSR0000SAG      	2010	M08	     383.804	          
CUSR0000SAG      	2010	M09	     383.444	          
CUSR0000SAG      	2010	M10	     382.698	          
CUSR0000SAG      	2010	M11	     383.801	          
CUSR0000SAG      	2010	M12	     384.476	          
CUSR0000SAG      	2011	M01	     384.687	          
CUSR0000SAG      	2011	M02	     385.434	          
CUSR0000SAG      	2011	M03	     385.452	          
CUSR0000SAG      	2011	M04	     386.098	          
CUSR0000SAG      	2011	M05	     386.028	          
CUSR0000SAG      	2011	M06	     386.444	          
CUSR0000SAG      	2011	M07	     386.066	          
CUSR0000SAG      	2011	M08	     387.031	          
CUSR0000SAG      	2011	M09	     388.401	          
CUSR0000SAG      	2011	M10	     389.133	          
CUSR0000SAG      	2011	M11	     390.955	          
CUSR0000SAG      	2011	M12	     391.036	          
CUSR0000SAG      	2012	M01	     391.553	          
CUSR0000SAG      	2012	M02	     391.232	          
CUSR0000SAG      	2012	M03	     392.097	          
CUSR0000SAG      	2012	M04	     393.105	          
CUSR0000SAG      	2012	M05	     393.345	          
CUSR0000SAG      	2012	M06	     394.250	          
CUSR0000SAG      	2012	M07	     395.090	          
CUSR0000SAG      	2012	M08	     396.104	          
CUSR0000SAG      	2012	M09	     395.974	          
CUSR0000SAG      	2012	M10	     396.442	          
CUSR0000SAG      	2012	M11	     396.944	          
CUSR0000SAG      	2012	M12	     396.869	          
CUSR0000SAG      	2013	M01	     397.518	          
CUSR0000SAG      	2013	M02	     398.256	          
CUSR0000SAG      	2013	M03	     398.979	          
CUSR0000SAG      	2013	M04	     399.993	          
CUSR0000SAG      	2013	M05	     400.411	          
CUSR0000SAG      	2013	M06	     400.591	          
CUSR0000SAG      	2013	M07	     401.155	          
CUSR0000SAG      	2013	M08	     402.292	          
CUSR0000SAG      	2013	M09	     402.524	          
CUSR0000SAG      	2013	M10	     402.831	          
CUSR0000SAG      	2013	M11	     403.360	          
CUSR0000SAG      	2013	M12	     404.229	          
CUSR0000SAG      	2014	M01	     405.145	          
CUSR0000SAG      	2014	M02	     405.849	          
CUSR0000SAG      	2014	M03	     406.355	          
CUSR0000SAG      	2014	M04	     406.647	          
CUSR0000SAG      	2014	M05	     407.514	          
CUSR0000SAG      	2014	M06	     408.152	          
CUSR0000SAG      	2014	M07	     408.286	          
CUSR0000SAG      	2014	M08	     408.813	          
CUSR0000SAG      	2014	M09	     408.991	          
CUSR0000SAG      	2014	M10	     410.498	          
CUSR0000SAG      	2014	M11	     410.159	          
CUSR0000SAG      	2014	M12	     410.848	          
CUSR0000SAG      	2015	M01	     412.562	          
CUSR0000SAG      	2015	M02	     411.775	          
CUSR0000SAG      	2015	M03	     412.040	          
CUSR0000SAG      	2015	M04	     411.848	          
CUSR0000SAG      	2015	M05	     413.187	          
CUSR0000SAG      	2015	M06	     415.203	          
